brand, product_name, shipping, price
CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW32GX4M4C3000C15W,Corsair,Free Shipping,181.99
CORSAIR Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW32GX4M2C3000C15W,Corsair,Free Shipping,139.99
CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW16GX4M2K3600C16,Corsair,Free Shipping,186.99
CORSAIR Vengeance RGB Pro 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW64GX4M4C3000C15,Corsair,Free Shipping,279.99
CORSAIR Vengeance RGB Pro 64GB (8 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW64GX4M8C3000C15,Corsair,Free Shipping,356.99
CORSAIR Vengeance RGB Pro 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model CMW64GX4M2D3600C18,Corsair,Free Shipping,279.99
CORSAIR Vengeance RGB Pro 64GB (8 x 8GB) 288-Pin DDR4 DRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW64GX4M8C3200C16,Corsair,Free Shipping,366.99
CORSAIR Vengeance RGB Pro 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMW64GX4M4A2666C16W,Corsair,Free Shipping,254.99
CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 DRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMW32GX4M4A2666C16W,Corsair,Free Shipping,162.99
CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 4266 (PC4 34100) Desktop Memory Model CMW32GX4M4K4266C19,Corsair,Free Shipping,629.99
CORSAIR Vengeance RGB Pro 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW64GX4M4K3600C18W,Corsair,Free Shipping,534.99
CORSAIR Vengeance RGB Pro 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW128GX4M4D3600C18,Corsair,Free Shipping,614.99
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 16GB 288-Pin DDR4 3200 (PC4 25600) Desktop Memory Model CMW16GX4M1Z3200C16,Corsair,Free Shipping,76.99
CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 DRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW32GX4M4C3200C16,Corsair,Free Shipping,167.99
CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 DRAM DDR4 2933 (PC4 23400) Desktop Memory Model CMW32GX4M4Z2933C16,Corsair,Free Shipping,159.99
CORSAIR Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel XMP 2.0 Desktop Memory Model CMW32GX4M2C3000C15,Corsair,Free Shipping,142.99
CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 4000 (PC4 32000) Desktop Memory Model CMW16GX4M2K4000C19,Corsair,Free Shipping,149.99
CORSAIR Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Desktop Memory Model CMW32GX4M2C3466C16,Corsair,Free Shipping,216.99
CORSAIR Vengeance RGB Pro 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW128GX4M8C3200C16,Corsair,Free Shipping,659.99
CORSAIR Vengeance RGB Pro 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW128GX4M8C3200C16W,Corsair,Free Shipping,659.99
CORSAIR Vengeance RGB Pro 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW256GX4M8D3000C16,Corsair,Free Shipping,1172.99
CORSAIR Vengeance RGB Pro 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW64GX4M2D3000C16,Corsair,Free Shipping,259.99
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 8GB 288-Pin DDR4 3200 (PC4 25600) Desktop Memory Model CMW8GX4M1Z3200C16,Corsair,$0.99 Shipping,45.99
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 8GB 288-Pin DDR4 3600 (PC4 28800) Desktop Memory Model CMW8GX4M1Z3600C18,Corsair,$0.99 Shipping,46.99
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 16GB (2 x 8GB) 288-Pin DDR4 3600 (PC4 28800) Desktop Memory Model CMW16GX4M2Z3600C20,Corsair,Free Shipping,86.99
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 16GB 288-Pin DDR4 3600 (PC4 28800) Desktop Memory Model CMW16GX4M1Z3600C18,Corsair,Free Shipping,69.99
G.SKILL Flare X Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) AMD X370 / B350 Memory (Desktop Memory) Model F4-3200C14D-16GFX,G.SKILL,Free Shipping,99.99
G.SKILL Flare X Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X370 / B350 / A320 Memory (Desktop Memory) Model F4-2400C16D-16GFXR,G.SKILL,Free Shipping,62.99
G.SKILL Flare X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X370 / B350 / A320 Memory (Desktop Memory) Model F4-2400C16D-32GFXR,G.SKILL,Free Shipping,114.99
G.SKILL Flare X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X370 / B350 / A320 Memory (Desktop Memory) Model F4-2400C15D-32GFXR,G.SKILL,Free Shipping,114.99
G.SKILL Flare X Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) AMD X370 / B350 / A320 Memory (Desktop Memory) Model F4-2133C15Q-32GFX,G.SKILL,Free Shipping,124.99
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C19D-32GTRS,G.SKILL,Free Shipping,174.99
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GTRG,G.SKILL,Free Shipping,154.99
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-16GTRS,G.SKILL,Free Shipping,113.99
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C17D-16GTRS,G.SKILL,Free Shipping,139.99
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C17D-16GTRG,G.SKILL,Free Shipping,139.99
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-16GTRG,G.SKILL,Free Shipping,119.99
G.SKILL Trident Z RGB (For AMD) 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C16D-16GTZRX,G.SKILL,Free Shipping,87.99
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Intel Z370 Platform Desktop Memory Model F4-3466C16Q-64GTZSW,G.SKILL,Free Shipping,299.99
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 32GB (2 x 16GB) 288-Pin DDR4 2933 (PC4 23400) Desktop Memory Model CMW32GX4M2Z2933C16,Corsair,Free Shipping,136.99
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 64GB (4 x 16GB) 288-Pin DDR4 2933 (PC4 23400) Desktop Memory Model CMW64GX4M4Z2933C16,Corsair,Free Shipping,264.99
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 16GB (2 x 8GB) 288-Pin DDR4 2933 (PC4 23400) Desktop Memory Model CMW16GX4M2Z2933C16,Corsair,Free Shipping,82.99
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-32GTRS,G.SKILL,Free Shipping,309.99
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C17Q-32GTRS,G.SKILL,Free Shipping,274.99
G.SKILL Aegis 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Memory Kit Model F4-3200C16Q-32GIS,G.SKILL,Free Shipping,119.99
OLOy WarHawk RGB 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U323016DEDA,OLOy,Free Shipping,229.99
OLOy WarHawk RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model ND4U0836163BCWDX,OLOy,Free Shipping,97.99
G.SKILL Aegis 8GB 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Intel Z170 Platform Memory Kit Model F4-2800C17S-8GIS,G.SKILL,Free Shipping,28.99
G.SKILL Aegis 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Memory Kit Model F4-3200C16Q-64GIS,G.SKILL,Free Shipping,229.99
CORSAIR Vengeance LPX 16GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK16GX4M1A2666C16,Corsair,Free Shipping,59.99
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK32GX4M2B3000C15R,Corsair,Free Shipping,130.99
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel XMP 2.0 Desktop Memory Model CMK16GX4M2B3000C15R,Corsair,Free Shipping,70.99
G.SKILL TridentZ Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z170 / Z270 / Z370 / X299 Desktop Memory Model F4-3600C16Q-32GTZKK,G.SKILL,Free Shipping,224.99
OLOy WarHawk RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U083016BEDA,OLOy,Free Shipping,61.99
OLOy WarHawk RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model ND4U1636181DC0DA,OLOy,Free Shipping,129.99
OLOy WarHawk RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model ND4U1632161DC0DA,OLOy,Free Shipping,114.99
OLOy WarHawk RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model ND4U1636181DE0DA,OLOy,Free Shipping,124.99
OLOy WarHawk RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model ND4U1632161DCWDX,OLOy,Free Shipping,124.99
CORSAIR Vengeance LPX 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK16GX4M4A2666C16,Corsair,Free Shipping,77.99
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK32GX4M2A2666C16R,Corsair,Free Shipping,113.99
OLOy 16GB 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016CJSA,OLOy,Free Shipping,68.00
OLOy 16GB 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016CHSA,OLOy,Free Shipping,47.99
OLOy 16GB 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U1636181CHKSA,OLOy,Free Shipping,64.99
OLOy WarHawk RGB 16GB (2 x 8GB) 288-Pin Intel/AMD Ready DDR4 3200 (PC4 25600) Desktop Memory Model MD4U083216BEDA,OLOy,Free Shipping,67.99
OLOy WarHawk RGB 16GB (2 x 8GB) 288-Pin Intel/AMD Ready DDR4 3200 (PC4 25600) Desktop Memory Model MD4U083216BCDA,OLOy,Free Shipping,67.99
OLOy WarHawk RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model ND4U0836180BCWDX,OLOy,Free Shipping,75.99
G.SKILL Aegis 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Memory Kit Model F4-3200C16D-32GIS,G.SKILL,Free Shipping,114.99
Crucial 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model CT2K16G4DFD824A,Crucial,Free Shipping,109.45
OLOy WarHawk RGB  DDR4 3600 (PC4 28800) 16GB (2 x 8GB) 288-Pin Intel/AMD Ready Desktop Memory Model MD4U083618BCDA,OLOy,Free Shipping,69.99
G.SKILL Trident Z RGB (For AMD) 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-16GTZRX,G.SKILL,Free Shipping,124.99
G.SKILL TridentZ RGB Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GTZRC,G.SKILL,Free Shipping,107.99
G.SKILL Ares Series 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 2133 (PC3 17000) Desktop Memory Model F3-2133C11D-16GAR,G.SKILL,Free Shipping,89.99
OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MD4U083216BHDA,OLOy,Free Shipping,59.99
OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U0836180BHRDA,OLOy,Free Shipping,62.99
OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U0836180BHKDA,OLOy,Free Shipping,61.99
Team T-Force Delta RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model TF3D416G3200HC16CDC01,Team Group,Free Shipping,74.99
Team T-Force Delta RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model TF4D416G3200HC16CDC01,Team Group,Free Shipping,74.99
Team T-Force Delta RGB 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel XMP 2.0 Desktop Memory Model TF3D464G3000HC16CDC01,Team Group,Free Shipping,219.99
Team T-Force Delta RGB 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel XMP 2.0 Desktop Memory Model TF4D464G3000HC16CDC01,Team Group,Free Shipping,219.99
Team T-Force Delta RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model TF3D416G3600HC18JDC01,Team Group,Free Shipping,71.99
Team T-Force Delta RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model TF4D416G3600HC18JDC01,Team Group,Free Shipping,74.99
Team T-Force Delta RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model TF4D432G3600HC18JDC01,Team Group,Free Shipping,129.99
Team T-Force Delta RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model TF3D432G3600HC18JDC01,Team Group,Free Shipping,129.99
CORSAIR Vengeance LPX 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK8GX4M2C3000C16,Corsair,Free Shipping,42.99
OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MD4U083216BJDA,OLOy,Free Shipping,59.99
OLOy 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MD4U323216DJDA,OLOy,Free Shipping,206.99
OLOy 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U323618DJDA,OLOy,Free Shipping,213.99
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) AMD X399 Compatible Desktop Memory Model CMK32GX4M4A2666C16,Corsair,Free Shipping,139.99
G.SKILL AEGIS 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-1600C11D-16GIS,G.SKILL,Free Shipping,65.99
Team T-Force Delta RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model TF3D432G3000HC16CDC01,Team Group,Free Shipping,119.99
OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016CFDA,OLOy,Free Shipping,88.99
OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U1636181CHKDA,OLOy,Free Shipping,109.99
OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model ND4U0832160BHTDA,OLOy,Free Shipping,58.99
OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U083016BHDA,OLOy,Free Shipping,56.99
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) AMD X399 Compatible Desktop Memory Model CMK32GX4M4C3000C15,Corsair,Free Shipping,136.99
CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK64GX4M4C3000C15,Corsair,Free Shipping,239.99
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK16GX4M2B3000C15W,Corsair,Free Shipping,69.99
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK32GX4M2B3000C15,Corsair,Free Shipping,124.99
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK32GX4M2B3000C15W,Corsair,Free Shipping,124.99
CORSAIR Vengeance LPX 8GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK8GX4M1A2666C16R,Corsair,$0.99 Shipping,34.99
CORSAIR Vengeance LPX 8GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK8GX4M1A2666C16,Corsair,$0.99 Shipping,38.99
G.SKILL NT Series 8GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Intel Z170 Platform / Intel X99 Platform Desktop Memory Model F4-2400C15S-8GNT,G.SKILL,Free Shipping,29.99
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Intel XMP 2.0 Desktop Memory Model CMK16GX4M2A2666C16R,Corsair,Free Shipping,68.99
CORSAIR Vengeance LPX 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK8GX4M2A2666C16R,Corsair,Free Shipping,41.99
CORSAIR Vengeance LPX 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK8GX4M2A2666C16,Corsair,Free Shipping,41.99
Team T-Force Delta RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel XMP 2.0 Desktop Memory Model TF4D416G3000HC16CDC01,Team Group,Free Shipping,69.99
G.SKILL AEGIS 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-1600C11D-8GIS,G.SKILL,Free Shipping,35.99
CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) AMD X399 Compatible Desktop Memory Model CMK64GX4M4A2666C16,Corsair,Free Shipping,217.99
Team T-Force Delta RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TF4D432G3200HC16CDC01,Team Group,Free Shipping,119.99
Team T-Force Delta RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TF3D432G3200HC16CDC01,Team Group,Free Shipping,119.99
Team T-Force Delta RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model TF3D416G3000HC16CDC01,Team Group,Free Shipping,69.99
CORSAIR ValueSelect 8GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CMV8GX4M1A2133C15,Corsair,$0.99 Shipping,35.99
CORSAIR Vengeance LPX 16GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model CMK16GX4M1A2400C14,Corsair,Free Shipping,59.99
Team T-Force XTREEM ARGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TF10D416G3200HC16CDC01,Team Group,$2.99 Shipping,117.99
Team T-Force XTREEM ARGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TF10D416G3600HC14CDC01,Team Group,Free Shipping,144.99
Team T-Force XTREEM ARGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TF10D416G3600HC18JDC01,Team Group,Free Shipping,129.99
CORSAIR ValueSelect 16GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CMV16GX4M1A2133C15,Corsair,Free Shipping,56.99
CORSAIR ValueSelect 4GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CMV4GX4M1A2133C15,Corsair,$0.99 Shipping,20.99
CORSAIR Vengeance LPX 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model CMK8GX4M2A2400C16,Corsair,Free Shipping,43.99
G.SKILL TridentZ Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C16Q-32GTZB,G.SKILL,Free Shipping,144.99
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK16GX4M2A2666C16W,Corsair,Free Shipping,68.99
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK32GX4M2A2666C16W,Corsair,Free Shipping,114.99
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK32GX4M4A2666C16W,Corsair,Free Shipping,134.99
CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK64GX4M4A2666C16W,Corsair,Free Shipping,217.99
Crucial - DDR4 - 16 GB - DIMM 288-pin - 2400 MHz / PC4-19200 - CL17 - 1.2 V - unbuffered - non-ECC,Crucial,Free Shipping,57.48
G.SKILL Value Series 8GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C19S-8GNT,G.SKILL,Free Shipping,27.99
G.SKILL Ripjaws V Series 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model F4-2133C15D-8GVR,G.SKILL,Free Shipping,36.99
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model F4-2133C15D-32GVR,G.SKILL,Free Shipping,114.99
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C16D-16GTZB,G.SKILL,Free Shipping,71.99
G.SKILL AEGIS 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model F3-1600C11D-16GISL,G.SKILL,Free Shipping,64.99
GeIL EVO POTENZA AMD 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model GAPB432GB3200C16ADC,GeIL,Free Shipping,102.99
GeIL EVO POTENZA AMD 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model GAPR416GB3600C18ADC,GeIL,Free Shipping,63.99
G.SKILL Ripjaws V Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18D-64GVK,G.SKILL,Free Shipping,209.99
GeIL ORION AMD Edition 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model GAOR416GB3600C18BDC,GeIL,Free Shipping,64.99
GeIL ORION AMD Edition 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model GAOG416GB3200C16ADC,GeIL,Free Shipping,59.99
GeIL ORION AMD Edition 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model GAOR416GB3200C16ADC,GeIL,Free Shipping,59.99
GeIL ORION AMD Edition 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel XMP 2.0 Desktop Memory Model GAOR432GB3000C16ADC,GeIL,Free Shipping,97.99
GeIL ORION AMD Edition 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel XMP 2.0 Desktop Memory Model GAOG416GB3000C16ADC,GeIL,Free Shipping,56.99
CORSAIR Vengeance LPX 8GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model CMK8GX4M1A2400C16,Corsair,$0.99 Shipping,32.99
